Unnamed: 0,Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary,news_date,price_symbol,date_price,Open,High,Low,Close,Volume,is_exact_match
,2018-08-01 00:00:00,"'Google Plans To Launch Censored Search Engine In China, Leaded Documents Reveal'-The Intercept",GOOGL,https://www.benzinga.com/news/18/08/12115033/google-plans-to-launch-censored-search-engine-in-china-leaded-documents-reveal-t,Benzinga_Newsdesk,,,,,,,2018-08-01,GOOGL,2018-08-01,61.53111469719147,61.86828580357069,60.827467917898836,61.227210998535156,36994000.0,True
,2018-08-02 00:00:00,FBI Director Wray Says Progress Is Being Made In Terms Of Working With Social Media Companies On Election Interference,GOOGL,https://www.benzinga.com/news/18/08/12130916/fbi-director-wray-says-progress-is-being-made-in-terms-of-working-with-social-me,Benzinga_Newsdesk,,,,,,,2018-08-02,GOOGL,2018-08-02,60.50767427321739,61.79430203537155,60.485825605623155,61.63142395019531,34704000.0,True
,2018-08-02 00:00:00,"Social, Tech Stocks Unaffected As FBI Director Christopher Wray Says 'Tech Cos. Have Their Own Responsibilities To Secure Their Own Platforms'",GOOGL,https://www.benzinga.com/news/18/08/12130852/social-tech-stocks-unaffected-as-fbi-director-christopher-wray-says-tech-cos-hav,Benzinga Newsdesk,,,,,,,2018-08-02,GOOGL,2018-08-02,60.50767427321739,61.79430203537155,60.485825605623155,61.63142395019531,34704000.0,True
,2018-08-03 00:00:00,"Google In China Cloud Talks With Tencent, Inspur",GOOGL,https://www.benzinga.com/news/18/08/12140810/google-in-china-cloud-talks-with-tencent-inspur,Benzinga Newsdesk,,,,,,,2018-08-03,GOOGL,2018-08-03,61.83253760079852,61.89907999822666,61.04993702608121,61.483943939208984,21264000.0,True
,2018-08-03 00:00:00,More Leveraged FANG ETNs Are Here,GOOGL,https://www.benzinga.com/trading-ideas/long-ideas/18/08/12135435/more-leveraged-fang-etns-are-here,ETF Professor,,,,,,,2018-08-03,GOOGL,2018-08-03,61.83253760079852,61.89907999822666,61.04993702608121,61.483943939208984,21264000.0,True
,2018-08-05 00:00:00,"Barron's Picks And Pans: Alphabet, Apple, CBS, Synchrony And More",GOOGL,https://www.benzinga.com/media/18/08/12143336/barrons-picks-and-pans-alphabet-apple-cbs-synchrony-and-more,Nelson Hem,,,,,,,2018-08-05,,,61.83253760079852,61.89907999822666,61.04993702608121,61.483943939208984,21264000.0,False
,2018-08-06 00:00:00,Trading What You Know: Finding Your Diversification Center,GOOGL,https://www.benzinga.com/general/education/18/08/12146695/trading-what-you-know-finding-your-diversification-center,TD Ameritrade,,,,,,,2018-08-06,GOOGL,2018-08-06,61.655259143661176,61.69746757021017,61.105053114502475,61.4596061706543,22114000.0,True
,2018-08-07 00:00:00,The End Of The FANG Era? Gene Munster Makes The Case,GOOGL,https://www.benzinga.com/tech/18/08/12153390/the-end-of-the-fang-era-gene-munster-makes-the-case,Jayson Derrick,,,,,,,2018-08-07,GOOGL,2018-08-07,62.17169520757029,62.870378986521,62.16126907056883,62.36188507080078,42506000.0,True
,2018-08-10 00:00:00,Analysts React To Trade Desk's Blowout Quarter,GOOGL,https://www.benzinga.com/analyst-ratings/analyst-color/18/08/12184779/analysts-react-to-trade-desks-blowout-quarter,Wayne Duggan,,,,,,,2018-08-10,GOOGL,2018-08-10,62.52773722882341,62.62804711722645,61.93085607544042,62.1965217590332,26602000.0,True
,2018-08-13 00:00:00,Twitter Says Twitter Lite Will Be Available In The Google Play Store In Over 45 Countries,GOOGL,https://www.benzinga.com/news/18/08/12193523/twitter-says-twitter-lite-will-be-available-in-the-google-play-store-in-over-45-,Benzinga_Newsdesk,,,,,,,2018-08-13,GOOGL,2018-08-13,62.1314703021955,62.86491033222362,61.9243986016627,62.00434494018555,27500000.0,True
,2018-08-13 00:00:00,"No Surprise: FAANG's A Big Deal For Growth Indexes, ETFs",GOOGL,https://www.benzinga.com/trading-ideas/long-ideas/18/08/12188496/no-surprise-faangs-a-big-deal-for-growth-indexes-etfs,ETF Professor,,,,,,,2018-08-13,GOOGL,2018-08-13,62.1314703021955,62.86491033222362,61.9243986016627,62.00434494018555,27500000.0,True
,2018-08-13 00:00:00,"India Reportedly Seeking New Rules For American Tech Companies Operating In The Country, To Shelter Homegrown Startups; Potential Negative For Amazon, Alphabet, Facebook, and Apple",GOOGL,https://www.benzinga.com/news/18/08/12193466/india-reportedly-seeking-new-rules-for-american-tech-companies-operating-in-the-,Benzinga Newsdesk,,,,,,,2018-08-13,GOOGL,2018-08-13,62.1314703021955,62.86491033222362,61.9243986016627,62.00434494018555,27500000.0,True
,2018-08-13 00:00:00,"13F Late Friday From Dan Loeb's Third Point Shows New Stake In Camping World, Exited Stake In Alphabet",GOOGL,https://www.benzinga.com/general/hedge-funds/18/08/12191705/13f-late-friday-from-dan-loebs-third-point-shows-new-stake-in-cam,Benzinga Newsdesk,,,,,,,2018-08-13,GOOGL,2018-08-13,62.1314703021955,62.86491033222362,61.9243986016627,62.00434494018555,27500000.0,True
,2018-08-14 00:00:00,13F From Soros Fund Shows Reduced Stake In Alphabet From 25.4K to 12.4K Shares,GOOGL,https://www.benzinga.com/general/hedge-funds/18/08/12205868/13f-from-soros-fund-shows-reduced-stake-in-alphabet-from-25-4k-to,Benzinga_Newsdesk,,,,,,,2018-08-14,GOOGL,2018-08-14,62.196023485792864,62.59775175181716,61.55246341882304,62.47609329223633,28080000.0,True
,2018-08-14 00:00:00,"13F Filing From Tiger Global Shows Reduced Stake In Adobe, Alphabet, Bank of America, Boot Barn, Cisco, JP Morgan, Ooma, & Norwegian Cruise Lines (from 435.1K Shares to 42.1K Shares);Raised Stake In Alibaba, Amazon, Delta Airlines, & Pure Storage",GOOGL,https://www.benzinga.com/general/hedge-funds/18/08/12203956/13f-filing-from-tiger-global-shows-reduced-stake-in-adobe-alphabe,Benzinga Newsdesk,,,,,,,2018-08-14,GOOGL,2018-08-14,62.196023485792864,62.59775175181716,61.55246341882304,62.47609329223633,28080000.0,True
,2018-08-14 00:00:00,The Most Searched Questions About Jeff Bezos,GOOGL,https://www.benzinga.com/general/education/18/08/12157237/the-most-searched-questions-about-jeff-bezos,Wayne Duggan,,,,,,,2018-08-14,GOOGL,2018-08-14,62.196023485792864,62.59775175181716,61.55246341882304,62.47609329223633,28080000.0,True
,2018-08-14 00:00:00,"Google Says Users Can Ask Google Home Assistant, Mini And Max To Play Music With Pandora Premium And Deezer",GOOGL,https://www.benzinga.com/news/18/08/12202380/google-says-users-can-ask-google-home-assistant-mini-and-max-to-play-music-with-,Benzinga_Newsdesk,,,,,,,2018-08-14,GOOGL,2018-08-14,62.196023485792864,62.59775175181716,61.55246341882304,62.47609329223633,28080000.0,True
,2018-08-14 00:00:00,'DC Entertainment's New Streaming And Digital Comics Service Pops Up On Google Play'-TechCrunch Reports,GOOGL,https://www.benzinga.com/news/18/08/12202183/dc-entertainments-new-streaming-and-digital-comics-service-pops-up-on-google-pla,Benzinga_Newsdesk,,,,,,,2018-08-14,GOOGL,2018-08-14,62.196023485792864,62.59775175181716,61.55246341882304,62.47609329223633,28080000.0,True
,2018-08-14 00:00:00,"13F Filing Shows Jana Partners Took New Stakes In Facebook (651.5K Shares), Alphabet (44.4K Shares), and Alibaba (439.5K Shares)",GOOGL,https://www.benzinga.com/general/hedge-funds/18/08/12200106/13f-filing-shows-jana-partners-took-new-stakes-in-facebook-alphab,Benzinga Newsdesk,,,,,,,2018-08-14,GOOGL,2018-08-14,62.196023485792864,62.59775175181716,61.55246341882304,62.47609329223633,28080000.0,True
,2018-08-15 00:00:00,Fabulous Fundamentals In A New Virtual Reality ETF,GOOGL,https://www.benzinga.com/trading-ideas/long-ideas/18/08/12206880/fabulous-fundamentals-in-a-new-virtual-reality-etf,ETF Professor,,,,,,,2018-08-15,GOOGL,2018-08-15,61.787842635597315,62.170203767134936,60.89202079763251,61.18897247314453,37052000.0,True
,2018-08-15 00:00:00,"Q2 13F Roundup: How Buffett, Einhorn, Loeb And Others Adjusted Their Portfolio",GOOGL,https://www.benzinga.com/general/hedge-funds/18/08/12209541/q2-13f-roundup-how-buffett-einhorn-loeb-and-others-adjusted-their,Wayne Duggan,,,,,,,2018-08-15,GOOGL,2018-08-15,61.787842635597315,62.170203767134936,60.89202079763251,61.18897247314453,37052000.0,True
,2018-08-16 00:00:00,'Google to release display-equipped speaker in time for holidays'-Nikkei Asian Review,GOOGL,https://www.benzinga.com/news/18/08/12219605/google-to-release-display-equipped-speaker-in-time-for-holidays-nikkei-asian-rev,Benzinga_Newsdesk,,,,,,,2018-08-16,GOOGL,2018-08-16,61.67413031579115,61.75904726540794,60.56378834903647,60.78377151489258,32176000.0,True
,2018-08-20 00:00:00,'Google and Imax's VR Camera Project Canceled'-Variety Reports,GOOGL,https://www.benzinga.com/news/18/08/12233209/google-and-imaxs-vr-camera-project-canceled-variety-reports,Benzinga_Newsdesk,,,,,,,2018-08-20,GOOGL,2018-08-20,60.6149323186566,60.87563498332218,60.02102897018602,60.67898941040039,22218000.0,True
,2018-08-21 00:00:00,5G Smartphones Not Likely to Ship in Large Quantities until 2021,GOOGL,https://www.benzinga.com/news/18/08/12235439/5g-smartphones-not-likely-to-ship-in-large-quantities-until-2021,Charles Gross,,,,,,,2018-08-21,GOOGL,2018-08-21,60.732121703770495,61.21578530932155,60.335356457353775,60.45354080200195,23082000.0,True
,2018-08-22 00:00:00,Cramer: The Bull Run Survived These 10 Challenges,GOOGL,https://www.benzinga.com/analyst-ratings/analyst-color/18/08/12244964/cramer-the-bull-run-survived-these-10-challenges,Wayne Duggan,,,,,,,2018-08-22,GOOGL,2018-08-22,60.29513576126031,60.90642105715929,60.24547901274251,60.66905975341797,22296000.0,True
,2018-08-22 00:00:00,Forward Industries Up ~4% At $1.57/Share As Forward's Subsidiary IPS Announces A New Deal With Google Over Twitter,GOOGL,https://www.benzinga.com/news/18/08/12245635/forward-industries-up-4-at-1-57share-as-forwards-subsidiary-ips-announces-a-new-,Benzinga_Newsdesk,,,,,,,2018-08-22,GOOGL,2018-08-22,60.29513576126031,60.90642105715929,60.24547901274251,60.66905975341797,22296000.0,True
,2018-08-22 00:00:00,10 Biggest Price Target Changes For Wednesday,GOOGL,https://www.benzinga.com/analyst-ratings/price-target/18/08/12243951/10-biggest-price-target-changes-for-wednesday,Lisa Levin,,,,,,,2018-08-22,GOOGL,2018-08-22,60.29513576126031,60.90642105715929,60.24547901274251,60.66905975341797,22296000.0,True
,2018-08-23 00:00:00,FireEye Shares Spike 4.6% Higher Following Report Google Hired Co. To Complement Internal Cybersecurity Work; Stock Now Up 7.8% For Session,GOOGL,https://www.benzinga.com/news/18/08/12252788/fireeye-shares-spike-4-6-higher-following-report-google-hired-co-to-complement-i,luke@benzinga.com,,,,,,,2018-08-23,GOOGL,2018-08-23,60.576194463284196,61.33545735350388,60.5498752895028,60.63975524902344,24666000.0,True
,2018-08-23 00:00:00,Cybersecurity Stocks Spike To Afternoon Highs Following Report Google Hired FireEye To Complement Its Work By Internal Teams Following Termination Of Accounts Linked To The Islamic Republic Of Iran's Broadcasting Network,GOOGL,https://www.benzinga.com/news/18/08/12252781/cybersecurity-stocks-spike-to-afternoon-highs-following-report-google-hired-fire,luke@benzinga.com,,,,,,,2018-08-23,GOOGL,2018-08-23,60.576194463284196,61.33545735350388,60.5498752895028,60.63975524902344,24666000.0,True
,2018-08-23 00:00:00,Google's YouTube Terminated 39 Channels It Said Are Linked To Iranian State Media Influence Operation,GOOGL,https://www.benzinga.com/news/18/08/12252709/googles-youtube-terminated-39-channels-it-said-are-linked-to-iranian-state-media,Benzinga Newsdesk,,,,,,,2018-08-23,GOOGL,2018-08-23,60.576194463284196,61.33545735350388,60.5498752895028,60.63975524902344,24666000.0,True
,2018-08-23 00:00:00,"Hearing Alphabet Mentioned Positively By M Science, Unconfirmed",GOOGL,https://www.benzinga.com/analyst-ratings/analyst-color/18/08/12251435/hearing-alphabet-mentioned-positively-by-m-science-unco,Benzinga Newsdesk,,,,,,,2018-08-23,GOOGL,2018-08-23,60.576194463284196,61.33545735350388,60.5498752895028,60.63975524902344,24666000.0,True
,2018-08-28 00:00:00,"Hearing That Trump Warns Social Media Names Such As Google, Twitter, And Facebook That They Had Better Be Careful",GOOGL,https://www.benzinga.com/news/18/08/12272349/hearing-that-trump-warns-social-media-names-such-as-google-twitter-and-facebook-,Benzinga_Newsdesk,,,,,,,2018-08-28,GOOGL,2018-08-28,62.36485893643208,62.39763382941516,61.72278775816347,61.86629867553711,27330000.0,True
,2018-08-28 00:00:00,'JUST IN: JPMorgan Chase poaches Google's head of product management for cloud-based artificial intelligence'-CNBC Now Tweet,GOOGL,https://www.benzinga.com/news/18/08/12271874/just-in-jpmorgan-chase-poaches-googles-head-of-product-management-for-cloud-base,Benzinga_Newsdesk,,,,,,,2018-08-28,GOOGL,2018-08-28,62.36485893643208,62.39763382941516,61.72278775816347,61.86629867553711,27330000.0,True
,2018-08-28 00:00:00,Trump Goes After Google's Algorithms,GOOGL,https://www.benzinga.com/news/18/08/12270573/trump-goes-after-googles-algorithms,Hannah Genig,,,,,,,2018-08-28,GOOGL,2018-08-28,62.36485893643208,62.39763382941516,61.72278775816347,61.86629867553711,27330000.0,True
,2018-08-28 00:00:00,UPDATE: Google's Statement In Response To President Trump Says That 'Search Is Not Used To Set A Political Agenda And We Don't Bias Our Results Toward Any Political Ideology',GOOGL,https://www.benzinga.com/general/politics/18/08/12270019/update-googles-statement-in-response-to-president-trump-says-that-se,Benzinga_Newsdesk,,,,,,,2018-08-28,GOOGL,2018-08-28,62.36485893643208,62.39763382941516,61.72278775816347,61.86629867553711,27330000.0,True
,2018-08-28 00:00:00,'Breaking: Google statement in response to Trump tweet'-CNN Reporter Hadas Gold Tweets; BZ NOTE: Statement From Twitter Post Is In The Body,GOOGL,https://www.benzinga.com/news/18/08/12269963/breaking-google-statement-in-response-to-trump-tweet-cnn-reporter-hadas-gold-twe,Benzinga_Newsdesk,,,,,,,2018-08-28,GOOGL,2018-08-28,62.36485893643208,62.39763382941516,61.72278775816347,61.86629867553711,27330000.0,True
,2018-08-28 00:00:00,'Waymo's Big Ambitions Slowed by Tech Trouble'-The Information Reports,GOOGL,https://www.benzinga.com/news/18/08/12269926/waymos-big-ambitions-slowed-by-tech-trouble-the-information-reports,Benzinga_Newsdesk,,,,,,,2018-08-28,GOOGL,2018-08-28,62.36485893643208,62.39763382941516,61.72278775816347,61.86629867553711,27330000.0,True
,2018-08-28 00:00:00,"'Asked Larry Kudlow about Trump comments on Google. He said they are ""looking into it"" and doing some ""investigations"" and ""analysis""'-Bloomberg's Shannon Pettypiece Tweets",GOOGL,https://www.benzinga.com/news/18/08/12269293/asked-larry-kudlow-about-trump-comments-on-google-he-said-they-are-looking-into-,Benzinga_Newsdesk,,,,,,,2018-08-28,GOOGL,2018-08-28,62.36485893643208,62.39763382941516,61.72278775816347,61.86629867553711,27330000.0,True
,2018-08-28 00:00:00,"Alphabet Shares Down Just Slightly Premarket After Pres. Trump Earlier Accused The Search Giant Of Being ""RIGGED"" Against Him And Others, Suppressing Conservatives, Adding: 'Will be addressed!'",GOOGL,https://www.benzinga.com/news/18/08/12269204/alphabet-shares-down-just-slightly-premarket-after-pres-trump-earlier-accused-th,Benzinga Newsdesk,,,,,,,2018-08-28,GOOGL,2018-08-28,62.36485893643208,62.39763382941516,61.72278775816347,61.86629867553711,27330000.0,True
,2018-08-29 00:00:00,"REMINDER: Jack Dorsey, Sheryl Sandberg To Appear Before Congressional Committee September 5th To Discuss Content Policing Methods; Alphabet Offered To Send SVP Kent Walker But Senate Rejected This Offer",GOOGL,https://www.benzinga.com/news/18/08/12280473/reminder-jack-dorsey-sheryl-sandberg-to-appear-before-congressional-committee-se,Benzinga Newsdesk,,,,,,,2018-08-29,GOOGL,2018-08-29,62.32017286115726,62.92450616113287,62.21092573682352,62.79936599731445,36926000.0,True
,2018-08-29 00:00:00,"Trump Says Google, Twitter And Facebook Trying To Silence People",GOOGL,https://www.benzinga.com/news/18/08/12279530/trump-says-google-twitter-and-facebook-trying-to-silence-people,Benzinga_Newsdesk,,,,,,,2018-08-29,GOOGL,2018-08-29,62.32017286115726,62.92450616113287,62.21092573682352,62.79936599731445,36926000.0,True
,2018-08-29 00:00:00,10 Biggest Price Target Changes For Wednesday,GOOGL,https://www.benzinga.com/analyst-ratings/price-target/18/08/12276847/10-biggest-price-target-changes-for-wednesday,Lisa Levin,,,,,,,2018-08-29,GOOGL,2018-08-29,62.32017286115726,62.92450616113287,62.21092573682352,62.79936599731445,36926000.0,True
,2018-08-29 00:00:00,"Morgan Stanley Lifts Amazon's Price Target To $2,500, Bullish On Waymo's Prospects For Alphabet",GOOGL,https://www.benzinga.com/analyst-ratings/analyst-color/18/08/12275983/morgan-stanley-lifts-amazons-price-target-to-2-500-bull,Jayson Derrick,,,,,,,2018-08-29,GOOGL,2018-08-29,62.32017286115726,62.92450616113287,62.21092573682352,62.79936599731445,36926000.0,True
,2018-08-29 00:00:00,"Morgan Stanley Maintains Overweight on Alphabet, Raises Price Target to $1.515K",GOOGL,https://www.benzinga.com/news/18/08/12275526/morgan-stanley-maintains-overweight-on-alphabet-raises-price-target-to-1-515k,Benzinga_Newsdesk,,,,,,,2018-08-29,GOOGL,2018-08-29,62.32017286115726,62.92450616113287,62.21092573682352,62.79936599731445,36926000.0,True
,2018-08-30 00:00:00,"Trump Highlights Many People See Antitrust Issue With Google, Facebook, Amazon; Declines To Say If Co.'s Should Be Broken Up",GOOGL,https://www.benzinga.com/news/18/08/12287821/trump-highlights-many-people-see-antitrust-issue-with-google-facebook-amazon-dec,Benzinga_Newsdesk,,,,,,,2018-08-30,GOOGL,2018-08-30,62.737291529043084,63.03970631773306,61.93333865538568,62.292362213134766,30104000.0,True
,2018-08-30 00:00:00,US Senate Finance Committee Chairman Hatch Expresses Concern About Google's Search Practices In Letter to U.S. FTC Chairman,GOOGL,https://www.benzinga.com/news/18/08/12285881/us-senate-finance-committee-chairman-hatch-expresses-concern-about-googles-searc,Benzinga Newsdesk,,,,,,,2018-08-30,GOOGL,2018-08-30,62.737291529043084,63.03970631773306,61.93333865538568,62.292362213134766,30104000.0,True
,2018-08-30 00:00:00,"Gene Munster: What To Expect From Facebook, Twitter, Google's Congressional Testimony",GOOGL,https://www.benzinga.com/general/politics/18/08/12284820/gene-munster-what-to-expect-from-facebook-twitter-googles-congressio,Jayson Derrick,,,,,,,2018-08-30,GOOGL,2018-08-30,62.737291529043084,63.03970631773306,61.93333865538568,62.292362213134766,30104000.0,True
,2018-08-30 00:00:00,"Following Successive Market Gains, Investors Appear To Be Taking Some Profits",GOOGL,https://www.benzinga.com/news/earnings/18/08/12284594/following-successive-market-gains-investors-appear-to-be-taking-some-pr,JJ Kinahan,,,,,,,2018-08-30,GOOGL,2018-08-30,62.737291529043084,63.03970631773306,61.93333865538568,62.292362213134766,30104000.0,True
